"lea_name","lea_id","state","year","homeschool_students"
"Harrison Co School Dist","2801770","MS","2021",1014
"Harrison Co School Dist","2801770","MS","2022",472
"Hattiesburg Public School Dist","2801800","MS","2017",89
"Hattiesburg Public School Dist","2801800","MS","2018",124
"Hattiesburg Public School Dist","2801800","MS","2019",107
"Hattiesburg Public School Dist","2801800","MS","2020",138
"Hattiesburg Public School Dist","2801800","MS","2021",387
"Hattiesburg Public School Dist","2801800","MS","2022",311
"Hazlehurst City School District","2801830","MS","2017",39
"Hazlehurst City School District","2801830","MS","2018",222
"Hazlehurst City School District","2801830","MS","2019",46
"Hazlehurst City School District","2801830","MS","2020",41
"Hazlehurst City School District","2801830","MS","2021",37
"Hazlehurst City School District","2801830","MS","2022",37
"Hinds Co School Dist","2801860","MS","2017",454
"Hinds Co School Dist","2801860","MS","2018",164
"Hinds Co School Dist","2801860","MS","2019",202
"Hinds Co School Dist","2801860","MS","2020",244
"Hinds Co School Dist","2801860","MS","2021",246
"Hinds Co School Dist","2801860","MS","2022",246
"Humphreys Co School Dist","2802040","MS","2017",12
"Humphreys Co School Dist","2802040","MS","2018",11
"Humphreys Co School Dist","2802040","MS","2019",19
"Humphreys Co School Dist","2802040","MS","2020",17
"Humphreys Co School Dist","2802040","MS","2021",18
"Humphreys Co School Dist","2802040","MS","2022",15
"Itawamba County School Dist","2802100","MS","2017",120
"Itawamba County School Dist","2802100","MS","2018",130
"Itawamba County School Dist","2802100","MS","2019",127
"Itawamba County School Dist","2802100","MS","2020",278
"Itawamba County School Dist","2802100","MS","2021",220
"Itawamba County School Dist","2802100","MS","2022",168
"Jackson Co School Dist","2802160","MS","2017",545
"Jackson Co School Dist","2802160","MS","2018",376
"Jackson Co School Dist","2802160","MS","2019",406
"Jackson Co School Dist","2802160","MS","2020",666
"Jackson Co School Dist","2802160","MS","2021",141
"Jackson Co School Dist","2802160","MS","2022",335
"Jackson Public School District","2802190","MS","2017",225
"Jackson Public School District","2802190","MS","2018",250
"Jackson Public School District","2802190","MS","2019",167
"Jackson Public School District","2802190","MS","2020",554
"Jackson Public School District","2802190","MS","2021",545
"Jackson Public School District","2802190","MS","2022",347
"Jefferson Co School Dist","2802220","MS","2017",15
"Jefferson Co School Dist","2802220","MS","2018",19
"Jefferson Co School Dist","2802220","MS","2019",22
"Jefferson Co School Dist","2802220","MS","2020",30
"Jefferson Co School Dist","2802220","MS","2021",43
"Jefferson Co School Dist","2802220","MS","2022",29
"Jefferson Davis Co School Dist","2802250","MS","2017",84
"Jefferson Davis Co School Dist","2802250","MS","2018",97
"Jefferson Davis Co School Dist","2802250","MS","2019",104
"Jefferson Davis Co School Dist","2802250","MS","2020",145
"Jefferson Davis Co School Dist","2802250","MS","2021",118
"Jefferson Davis Co School Dist","2802250","MS","2022",114
"Jones Co School Dist","2802280","MS","2017",558
"Jones Co School Dist","2802280","MS","2018",605
"Jones Co School Dist","2802280","MS","2019",667
"Jones Co School Dist","2802280","MS","2020",1237
"Jones Co School Dist","2802280","MS","2021",819
"Jones Co School Dist","2802280","MS","2022",793
"Kemper Co School Dist","2802310","MS","2017",42
"Kemper Co School Dist","2802310","MS","2018",140
"Kemper Co School Dist","2802310","MS","2019",48
"Kemper Co School Dist","2802310","MS","2020",59
"Kemper Co School Dist","2802310","MS","2021",55
"Kemper Co School Dist","2802310","MS","2022",26
"Lafayette Co School Dist","2802370","MS","2017",191
"Lafayette Co School Dist","2802370","MS","2018",215
"Lafayette Co School Dist","2802370","MS","2019",257
"Lafayette Co School Dist","2802370","MS","2020",309
"Lafayette Co School Dist","2802370","MS","2021",236
"Lafayette Co School Dist","2802370","MS","2022",257
"Lamar County School District","2802400","MS","2017",419
"Lamar County School District","2802400","MS","2018",794
"Lamar County School District","2802400","MS","2019",440
"Lamar County School District","2802400","MS","2020",950
"Lamar County School District","2802400","MS","2021",964
"Lamar County School District","2802400","MS","2022",744
"Lauderdale Co School Dist","2802430","MS","2017",345
"Lauderdale Co School Dist","2802430","MS","2018",313
"Lauderdale Co School Dist","2802430","MS","2019",291
"Lauderdale Co School Dist","2802430","MS","2020",794
"Lauderdale Co School Dist","2802430","MS","2021",450
"Lauderdale Co School Dist","2802430","MS","2022",450
"Lawrence Co School Dist","2802490","MS","2017",127
"Lawrence Co School Dist","2802490","MS","2018",148
"Lawrence Co School Dist","2802490","MS","2019",120
"Lawrence Co School Dist","2802490","MS","2020",281
"Lawrence Co School Dist","2802490","MS","2021",192
"Lawrence Co School Dist","2802490","MS","2022",21
"Leake Co School Dist","2802520","MS","2017",163
"Leake Co School Dist","2802520","MS","2018",76
"Leake Co School Dist","2802520","MS","2019",36
"Leake Co School Dist","2802520","MS","2020",94
"Leake Co School Dist","2802520","MS","2021",170
"Leake Co School Dist","2802520","MS","2022",127
"Long Beach School Dist","2802670","MS","2017",144
"Long Beach School Dist","2802670","MS","2018",111
"Long Beach School Dist","2802670","MS","2019",108
"Long Beach School Dist","2802670","MS","2020",223
